津波id,津波名,津波名(英語),文献id,文献名,文献名(英語),痕跡id,文献時代_市町村名,文献記載_地名,文献記載_かな,ひらがな・カナ,登録時_都道府県,登録時_市町村名,市町村名確認年月日,地点位置詳細情報,地名変遷等,地名_備考_仮位置,測地系,緯度_度,緯度_分,緯度_秒,経度_度,経度_分,経度_秒,住所地番情報_信頼度,地図等情報_信頼度,測定対象物,証言等,津波堆積物_層厚,津波堆積物_出典,文献記載_測定基準面,文献記載_測定基準_信頼度,地盤変位z,最大波,文献記載_痕跡高_下限,文献記載_痕跡高_上限,文献記載_史料記載値,文献記載_痕跡パターン,文献記載_高さ定義_信頼度,文献記載の痕跡高さ備考,tp_基準面補正方法,tp_痕跡高_下限,tp_痕跡高_上限,tp_痕跡パターン,測定方法,測定方法_その他,痕跡信頼度,判定理由,信頼度判定者,文献,雑誌,参照頁等,引用史料,原資料所在,文献信頼度,文献信頼度―備考,史料集名等,記載内容及び図表,原文備考,検潮所名
"0021","1707宝永地震津波","1707 Hoei","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","1680","土佐清水市","下川口","Shimokawaguchi","しもかわぐち","高知県","土佐清水市","2011年6月","","","土佐清水市（岩井宅邸内・正善寺跡）","新測地系","32","47","9.249","132","50","20.266","○","△","","","","","T.P.","◎","","","7.00","7.00","","浸水高","◎","","","7.00","7.00","浸水高","","明確な浸水高が得られる地点についてはオートレベルを用いた水準測量、文献から測点での浸水高が不明瞭な場合にも地盤高を実測して推定、その他近隣の地域の浸水域も考慮し都市計画図の等高線から津波高を推定","C","測量成果はあるが地点と高さの詳細が不明のため”正善寺跡”を位置設定とし”C”と判定（2011/12/12）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p79　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「下川口村誌」","","○","","『新収日本地震史料　第三巻別巻』p545","「二　当時の海嘯は谷屋敷墓地の下段と酒造場との間にある蘇鉄に迄及びたり（中略）三　波頭正善寺（今の村役場床にありし）の板椽に及べり」","ID21-29（羽鳥（1981））によれば，津波高は9.4mとある．",""
"0021","1707宝永地震津波","1707 Hoei","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","1692","宿毛市","宿毛","Sukumo","すくも","高知県","宿毛市","2011年6月","","","ハイタカ神社（大島）","新測地系","32","54","58.000","132","42","12.000","◎","◎","","石段39段","","","T.P.","◎","","第3波？","4.50","9.80","","浸水高","◎","ｐ82図5では，宝永の津波高として和田の奥（4.1m）・清宝寺（4.5～5.5m）が採られている．これは清宝寺（図5によると緯度経度32.56.15,132.42.45、宿毛貝塚付近）の地盤高が2.8ｍであることから4.5～5.5ｍと旧記が流失したことにより推定、地点として登録したハイタカ神社において宝永津波では石段39段で津波高は9.8mとなる」と記載がある．","","4.50","9.80","浸水高","","明確な浸水高が得られる地点についてはオートレベルを用いた水準測量、文献から測点での浸水高が不明瞭な場合にも地盤高を実測して推定、その他近隣の地域の浸水域も考慮し都市計画図の等高線から津波高を推定","C","複数地点の測量成果があることから”ハイタカ神社”を位置設定とし”C”と判定（2012/01/16）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p79　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）、ｐ82　図5　宿毛","１「谷陵記」２「大島庄屋小野家家譜」","","◎","文献では「谷陵記」を参考史料として挙げている。","１『大日本地震史料　第二巻』p112・２『新収日本地震史料　第三巻別巻』p552","１「亡所、潮ハ和田ノ奥、或ハ牛ノ瀬川ヲ限ル、初ノ地震ニ、士館炎車輪ノ如ニシテ、良久ク波上ニ浮沈シ、後ハ悉ク土居ノ前ニ漂ヒケルガ、第三番ノ津浪ニ沖ヘ流出デ、土居計残ル、浦樺。宇薄、藻津、右悉ク亡所」２「宝永四亥年十月四日、大に地、震動し、山穿て水を漲し、川埋りて丘と成、浦中の漁屋悉く転倒す。（以下略）」","羽鳥によれば，津波高は2mとある．",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","37","西伊豆町","中","Naka","なか","静岡県","西伊豆町","2013年現在","","","★延命寺に登録","新測地系","34","46","25.000","138","47","23.000","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","39","東伊豆町","稲取","Inatori","いなとり","静岡県","東伊豆町","2013年現在","","","★東伊豆町役場に登録","新測地系","34","46","22.000","139","2","28.800","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","43","下田市","岡方","Okagata","おかがた","静岡県","下田市","2013年現在","","","★旧岡方村に登録","新測地系","34","40","36.100","138","55","35.100","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","47","西伊豆町","仁科","Nishina","にしな","静岡県","西伊豆町","2013年現在","","","★佐波神社に登録","新測地系","34","46","37.900","138","46","14.900","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","49","沼津市","本郷","Hongo","ほんごう","静岡県","沼津市","2013年現在","","","★霊山寺に登録","新測地系","35","5","37.500","138","52","12.900","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","51","土肥町","土肥","Toi","とい","静岡県","伊豆市","2013年現在","","2004.4.1伊豆市","★松原公園花時計に登録","新測地系","34","54","37.400","138","47","27.200","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","53","沼津市","戸田","Heda","へだ","静岡県","沼津市","2013年現在","","","★戸田小学校に登録","新測地系","34","58","20.200","138","46","45.200","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","55","沼津市","足保","Ashibo","あしぼ","静岡県","沼津市","2013年現在","","","★神社に登録","新測地系","35","1","2.000","138","50","14.800","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","177","沼津市","古宇","Kou","こう","静岡県","沼津市","2013年現在","","","★古宇川河口付近に登録","新測地系","35","0","48.300","138","50","42.700","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","321","沼津市","井田","Ita","いた","静岡県","沼津市","2013年現在","","","★おくだキャンプ場に登録","新測地系","35","0","2.400","138","46","48.600","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","894","南伊豆町","手石","Teishi","ていし","静岡県","南伊豆町","2013年現在","","","★青野川河口付近に登録","新測地系","34","37","43.800","138","53","18.300","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","1217","南伊豆町","下流","Shitaru","したる","静岡県","南伊豆町","2013年現在","","","★海岸付近に登録","新測地系","34","37","9.900","138","52","22.000","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","1293","沼津市","長浜","Nagahama","ながはま","静岡県","沼津市","2013年現在","","","★白髪神社に登録","新測地系","35","0","59.300","138","53","36.400","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","1295","沼津市","小海","Koumi","こうみ","静岡県","沼津市","2013年現在","","","★八坂神社に登録","新測地系","35","1","35.500","138","53","50.700","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","1296","下田市","下田","Shimoda","しもだ","静岡県","下田市","2012年現在","","","★宝福寺に登録","新測地系","34","40","34.871","138","56","34.249","○","○","","高さ1丈5,6尺の波が8回押し寄せ、波先は宝福寺の竹林まで来た","","","","△","","","4.50","4.80","1丈5,6尺","浸水高","△","","","0.00","0.00","記載なし","古文書","","B","古文書に津波高が記載され、到達地点も特定できるが、近年に測量が行われていないため”B”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.135 宝永地震の津波、写222-11","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","総家数925軒中流失857軒、半壊50軒、土蔵流失16軒、半壊42軒、納屋物置流失95軒、破船痛船93艘、死者11人",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","1297","沼津市","久連","Kuzura","くづら","静岡県","沼津市","2013年現在","","","★久連神社に登録","新測地系","35","1","17.500","138","52","8.200","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","1298","松崎町","石部","Ishibu","いしぶ","静岡県","松崎町","2013年現在","","","★交番に登録","新測地系","34","43","55.600","138","45","20.300","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","1299","沼津市","江梨","Enashi","えなし","静岡県","沼津市","2013年現在","","","★海蔵寺に登録","新測地系","35","1","2.000","138","48","29.900","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
"0021","1707宝永地震津波","1707 Hoei","500","静岡県史 別編2 自然災害誌","Prefectural History of Shizuoka, Separate Volume 2: Report on Natural Disasters","1300","沼津市","木負","Kisho","きしょう","静岡県","沼津市","2013年現在","","","★河内川河口付近に登録","新測地系","35","1","11.600","138","52","40.700","○","△","","※書ききれないため、原文備考欄へ","","","","△","","","1.50","3.00","5～6尺から1丈","不明","△","津波はところにより高低があったが、浪の高さは5～6尺（1.5～1.8m）から1丈(3m）で2～3度から5～6度ずつも打ち寄せて来た、と記録されている。","","0.00","0.00","記載なし","古文書","","C","古文書に津波高が記載されているが、集落名に留まり津波到達地点を特定できないため”C”と判定（2013/01/22）","都司・松岡","静岡県史 別編2 自然災害誌","","p.136 宝永地震の津波、図222-1 豆州36か村の位置図","楽只堂年録","","◎","引用史料の記載は地震当時に書かれたもので、信頼度は高い。よって◎と判定する。","『新収日本地震史料　第三巻別巻』p3","","流失家屋204軒、221軒が「禿家立具残り(家の骨格だけ残った家、全壊と理解してよい）、家具流失」となり、田21.45町(約21ha)が浪入り砂入りで荒地となり、畑は32.011町(約31.3ha)が浪入砂入で荒れ、刈稲17198把が流失、その他米1080俵、船53艘流失、51艘破船であった。",""
