津波id,津波名,津波名(英語),文献id,文献名,文献名(英語),痕跡id,文献時代_市町村名,文献記載_地名,文献記載_かな,ひらがな・カナ,登録時_都道府県,登録時_市町村名,市町村名確認年月日,地点位置詳細情報,地名変遷等,地名_備考_仮位置,測地系,緯度_度,緯度_分,緯度_秒,経度_度,経度_分,経度_秒,住所地番情報_信頼度,地図等情報_信頼度,測定対象物,証言等,津波堆積物_層厚,津波堆積物_出典,文献記載_測定基準面,文献記載_測定基準_信頼度,地盤変位z,最大波,文献記載_痕跡高_下限,文献記載_痕跡高_上限,文献記載_史料記載値,文献記載_痕跡パターン,文献記載_高さ定義_信頼度,文献記載の痕跡高さ備考,tp_基準面補正方法,tp_痕跡高_下限,tp_痕跡高_上限,tp_痕跡パターン,測定方法,測定方法_その他,痕跡信頼度,判定理由,信頼度判定者,文献,雑誌,参照頁等,引用史料,原資料所在,文献信頼度,文献信頼度―備考,史料集名等,記載内容及び図表,原文備考,検潮所名
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","584","鴨川市","鴨川","Kamogawa","かもがわ","千葉県","鴨川市","2014年現在","※引用元と同じ位置に登録","","千葉県鴨川市（安房鴨川駅）","新測地系","35","6","27.346","140","6","13.698","○","△","","","","","","△","","","3.00","4.00","","浸水高","△","","","","","記載なし","その他","飯田1981、羽鳥1980からの引用","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.15-17 表1.2 安政東海津波の各地[静岡県以外]の高さ[単位m]","","","","飯田1981・羽鳥1980を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","616","南伊豆町","妻良","Mera","めら","静岡県","南伊豆町","2014年現在","","","☆妻良簡易郵便局に登録","新測地系","34","39","33.570","138","47","25.630","○","△","浸水痕跡","","","","TP","◎","","","6.80","6.80","","浸水高","◎","都司・斎藤(晃) [1985]は，現在残っている当時の住宅の浸水痕跡を測量して，6.5mという値を得ている.","","6.80","6.80","浸水高","その他","都司・斉藤(晃)1985","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.24-38 2.2 伊豆半島西海岸@@p.37-38 表2.3 伊豆半島西海岸における安政東海津波の高さ","","","","都司・斉藤（晃）1985を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","638","土肥町","八木沢","Yagisawa","やぎさわ","静岡県","伊豆市","2014年現在","※引用元と同じ位置に登録","2004.04.01伊豆市","静岡県伊豆市土肥八木沢","新測地系","34","53","35.000","138","46","37.000","○","△","尾羽根の田面","小学校前の田圃は安政当時は海で，国道付近が汀線であった.津波は3回押寄せ，2波目が最大であった","","","TP","◎","","2波目","5.00","5.00","","浸水高","◎","尾羽根の田面はT.P.上2.9mと測量され，流失家屋のあったことから，津波の高さは5m程度とみなされる[羽鳥，1977].","","5.00","5.00","浸水高","その他","羽鳥1977","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.24-38 2.2 伊豆半島西海岸@@p.37-38 表2.3 伊豆半島西海岸における安政東海津波の高さ","寄録事","","","羽鳥1977を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","668","賀茂村","宇久須","Ugusu","うぐす","静岡県","西伊豆町","2014年現在","※引用元と同じ位置に登録","2005.04.01西伊豆町","静岡県賀茂郡西伊豆町宇久須","新測地系","34","50","42.000","138","46","14.000","○","△","鈴木利彦氏玄関","港にほど近い鈴木利彦氏宅では，子牛2頭が波にのって浮かび，便所の天井に上がっていた","","","TP","◎","","","5.00","5.00","","浸水高","◎","鈴木氏宅玄関前の路面は，T.P.上3.1mと測量され，津波がこれより2m上がったとすれば，津波の高さは5mとなる.","","5.00","5.00","浸水高","その他","羽鳥1977","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.24-38 2.2 伊豆半島西海岸@@p.37-38 表2.3 伊豆半島西海岸における安政東海津波の高さ","","","","羽鳥1977を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","地震史料","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","670","賀茂村","安良里","Arari","あらり","静岡県","西伊豆町","2014年現在","※引用元と同じ位置に登録","2005.04.01西伊豆町","静岡県賀茂郡西伊豆町安良里、多爾夜神社","新測地系","34","49","33.188","138","46","23.480","○","△","多爾夜神社前","津波は集落深く押しこみ，多爾夜神社付近に達した","","","TP","◎","","","6.00","6.00","","浸水高","◎","神社前の道路面は，T.P.上11.5mと測量される.神社前は水田で，港に流れ込む小川がある.津波はこの川を遡上し，集落深く溢流したのであろう.津波の高さは5～6mと推定される[羽鳥，1977].","","6.00","6.00","浸水高","その他","羽鳥1977","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.24-38 2.2 伊豆半島西海岸@@p.37-38 表2.3 伊豆半島西海岸における安政東海津波の高さ","言い伝え","","","羽鳥1977を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","672","下田市","原田屋藤右衛門","Haradaya toemon","はらだやとうえもん","静岡県","下田市","2014年現在","※引用元と同じ位置に登録","","静岡県下田市","新測地系","34","40","39.000","138","56","40.000","○","△","","","","","地上","◎","","","1.45","1.45","4尺8寸","浸水深","◎","","地盤高2.226m+浸水深1.45m＝3.6m","3.60","3.60","浸水高","その他","羽鳥1977","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.24-38 2.2 伊豆半島西海岸@@p.26 表2.2 下田における安政東海津波の高さ","羽鳥1977","","","羽鳥1977を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","686","沼津市","原","Hara","はら","静岡県","沼津市","2014年現在","※引用元と同じ位置に登録","","静岡県沼津市原（原駅）","新測地系","35","7","29.362","138","47","39.233","○","△","","11時頃海面高波起こり，東西に分れ東は本郡江ノ浦湊付近，西は有度郡清水湊付近の海岸に押し入ったが，原には被害がなかった.","","","TP","◎","","","3.00","3.00","","浸水高","◎","","","3.00","3.00","浸水高","その他","飯田1981","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.46-54 2.4 駿河湾西岸@@p.54 表2.5 駿河湾西岸における安政東海津波の高さ","","","","飯田1981を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","688","賀茂村","宇久須","Ugusu","うぐす","静岡県","西伊豆町","2014年現在","※引用元と同じ位置に登録","2005.04.01西伊豆町","静岡県賀茂郡西伊豆町宇久須（役場）","新測地系","34","50","54.908","138","46","36.486","○","△","役場前","","","","TP","◎","","","4.00","4.00","","浸水高","◎","慈眼寺前の地盤高はT.P.上3.7m，役場前では2.5mと測量された.集落のほとんど全域が浸水していることから，津波の高さは4～5mとみなせる.","","4.00","4.00","浸水高","その他","羽鳥1977","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.24-38 2.2 伊豆半島西海岸@@p.37-38 表2.3 伊豆半島西海岸における安政東海津波の高さ","","","","羽鳥1977を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","地震史料","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","692","西伊豆町","田子","Tago","たご","静岡県","西伊豆町","2014年現在","※引用元と同じ位置に登録","","静岡県賀茂郡西伊豆町田子、旧月ノ浦権現","新測地系","34","48","8.313","138","45","50.124","○","△","月之浦旧権現前","海嘯宿通りまで襲う.月之浦は権現前迄船上る.家皆床より三尺五寸程浸す","","","TP","◎","","","5.00","5.00","","浸水高","◎","当時，250軒余の集落が，ことごとく水漬けになったともいわれている.田子港から坂を上がった月之浦権現跡は[図2.9]，現在，美容院になっている.この路面の高さはT.P.上3.8mと測量された.また旧道[現在の国道は集落の山手側を縦断]に面した郵便局前の路面は，T.P.上2.8mの地盤高である.津波は旧道沿いの集落に地上1.5mの高さで浸水したことから，津波の高さはT.P.上4.5～5mとなる[羽鳥，1977].","","5.00","5.00","浸水高","その他","羽鳥1977","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.24-38 2.2 伊豆半島西海岸@@p.37-38 表2.3 伊豆半島西海岸における安政東海津波の高さ","","","","羽鳥1977を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","地震史料","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","714","松崎町","松崎","Matsuzaki","まつざき","静岡県","松崎町","2014年現在","※引用元と同じ位置に登録","","静岡県賀茂郡松崎町","新測地系","34","45","2.000","138","46","34.000","○","△","","「道部村130戸全村，宮内村20戸のうち15戸，松崎村190戸全村，江奈村100戸のうち5戸浸水」「宮内村内の中央まで大船の帆柱が押し上がり，那賀川河口から2kmほど上流の“自身番”まで津波がきた」","","","TP","◎","","","3.30","3.30","","浸水高","◎","旧松崎村では，今村[1935]によれば標高2～4mの1区域が島のかたちに浸水を免れたように報告された.しかし，旧松崎町内には目立つほどの高台もなく，「全村浸水し,一時海原と化す」といった記録とも矛盾する.","","3.30","3.30","浸水高","その他","羽鳥1977(今村1935の高さ）","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.24-38 2.2 伊豆半島西海岸@@p.37-38 表2.3 伊豆半島西海岸における安政東海津波の高さ","今村1935","","","羽鳥1977（今村1935）を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","716","土肥町","土肥(大藪村）","Toi(Oyabumura)","とい（おおやぶむら）","静岡県","伊豆市","2014年現在","※引用元と同じ位置に登録","2004.04.01伊豆市","静岡県伊豆市土肥","新測地系","34","54","51.000","138","47","25.000","○","△","","安政津波で当時92戸のうち，46戸[大薮村25戸，尾形村21戸] が浸水し，流失家屋2戸，水死者13人と記録された","","","TP","◎","","","5.00","5.00","","浸水高","◎","町内の半数が浸水し，津波の高さは4.5～6mであるが，流失家屋が少ないところをみると，津波は比較的ゆるやかに上がったらしい.しかし犠牲者は多かった[羽鳥，1977] .","","5.00","5.00","浸水高","その他","羽鳥1977(今村1935の高さ）","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.24-38 2.2 伊豆半島西海岸@@p.37-38 表2.3 伊豆半島西海岸における安政東海津波の高さ","","","","羽鳥1977（今村1935）を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","地震史料","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","726","下田市","西川彦三郎","Nishikawa hikosaburo","にしかわひこざぶろう","静岡県","下田市","2014年現在","※引用元と同じ位置に登録","","静岡県下田市","新測地系","34","40","33.124","138","56","41.764","○","△","","","","","地上","◎","","","2.42","2.42","8尺","浸水深","◎","","地盤高2.543m+浸水深2.42m＝4.9m","4.90","4.90","浸水高","その他","羽鳥1977","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.24-38 2.2 伊豆半島西海岸@@p.26 表2.2 下田における安政東海津波の高さ","羽鳥1977","","","羽鳥1977を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","728","下田市","香取屋伝八","Katoriya denhachi","かとりやでんはち","静岡県","下田市","2014年現在","※引用元と同じ位置に登録","","静岡県下田市","新測地系","34","40","29.000","138","56","40.000","○","△","","","","","地上","◎","","","2.79","2.79","9尺2寸","浸水深","◎","","","5.30","5.30","浸水高","その他","羽鳥1977","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.24-38 2.2 伊豆半島西海岸@@p.26 表2.2 下田における安政東海津波の高さ","羽鳥1977","","","羽鳥1977を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","730","南伊豆町","湊","Minato","みなと","静岡県","南伊豆町","2014年現在","","","静岡県南伊豆町湊、仲寺","新測地系","34","38","20.000","138","53","30.000","○","△","道路","吸江山という寺院の下まで津波が達した","","","TP","◎","","","2.40","2.40","","浸水高","◎","浜に近い家は流れたということから，浜での津波の高さは高く，しかし，浸水の先端ではこのように低くなったものと思われる.","","2.40","2.40","浸水高","その他","都司・斉藤(晃)1985","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.24-38 2.2 伊豆半島西海岸@@p.37-38 表2.3 伊豆半島西海岸における安政東海津波の高さ","","","","都司・斉藤（晃）1985を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","地震史料","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","744","松崎町","松崎","Matsuzaki","まつざき","静岡県","松崎町","2014年現在","※引用元と同じ位置に登録","","静岡県賀茂郡松崎町","新測地系","34","45","28.000","138","46","49.000","○","△","","「道部村130戸全村，宮内村20戸のうち15戸，松崎村190戸全村，江奈村100戸のうち5戸浸水」「宮内村内の中央まで大船の帆柱が押し上がり，那賀川河口から2kmほど上流の“自身番”まで津波がきた」","","","TP","◎","","","3.60","3.60","","浸水高","◎","旧松崎村では，今村[1935]によれば標高2～4mの1区域が島のかたちに浸水を免れたように報告された.しかし，旧松崎町内には目立つほどの高台もなく，「全村浸水し,一時海原と化す」といった記録とも矛盾する.","","3.60","3.60","浸水高","その他","羽鳥1977(今村1935の高さ）","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.24-38 2.2 伊豆半島西海岸@@p.37-38 表2.3 伊豆半島西海岸における安政東海津波の高さ","今村1935","","","羽鳥1977（今村1935）を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","752","南伊豆町","伊浜","Ihama","いはま","静岡県","南伊豆町","2014年現在","","","☆三島神社に登録","新測地系","34","41","20.266","138","45","53.938","○","△","","","","","TP","◎","","","4.00","4.00","","浸水高","◎","都司・斎藤(晃)[1985]の測量結果として，津波の高さ4mとなっている.","","4.00","4.00","浸水高","その他","都司・斉藤(晃)1985","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.24-38 2.2 伊豆半島西海岸@@p.37-38 表2.3 伊豆半島西海岸における安政東海津波の高さ","都司・斎藤(晃)（1985）","","","都司・斉藤（晃）1985を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","760","渥美町","渥美裏浜","Atsumi Urahama","あつみ　うらはま","愛知県","田原市","2014年現在","位置不明のため、明応東海・宝永と同じ位置に登録@@※引用元と同じ位置に登録","2005.10.1田原市","","新測地系","34","41","40.349","137","15","36.393","○","△","","","","","","△","","","3.00","4.00","","浸水高","△","","","","","記載なし","その他","飯田1981からの引用","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.15-17 表1.2 安政東海津波の各地[静岡県以外]の高さ[単位m]","","","","飯田1981を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","776","松崎町","松崎","Matsuzaki","まつざき","静岡県","松崎町","2014年現在","※引用元と同じ位置に登録","","静岡県賀茂郡松崎町宮内、円通寺","新測地系","34","44","58.319","138","47","3.314","○","△","円通寺下道路面","「道部村130戸全村，宮内村20戸のうち15戸，松崎村190戸全村，江奈村100戸のうち5戸浸水」「宮内村内の中央まで大船の帆柱が押し上がり，那賀川河口から2kmほど上流の“自身番”まで津波がきた」","","","TP","◎","","","4.50","4.50","","浸水高","◎","松崎地区全域が浸水した,とみるべきであろう.道部と宮内地域では，岩科川と那賀川の流域[標高2m以下] で，3.3mの津波の高さが測定[今村，1935]されているが，山ぎわの円通寺下付近では4～4.5mに達したと思われる[以上，羽鳥1977]@@この値は推定値と思われる","","4.50","4.50","浸水高","その他","羽鳥1977","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.24-38 2.2 伊豆半島西海岸@@p.37-38 表2.3 伊豆半島西海岸における安政東海津波の高さ","","","","羽鳥1977を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","786","鳥羽市","安楽島","Arasima","あらしま","三重県","鳥羽市","2014年現在","※引用元と同じ位置に登録","","★安楽島小学校に登録","新測地系","34","27","46.500","136","51","34.900","○","△","","","","","","△","","","6.00","6.00","","浸水高","△","","","","","記載なし","その他","飯田1981からの引用","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.15-17 表1.2 安政東海津波の各地[静岡県以外]の高さ[単位m]","","","","飯田1981を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","810","新居町","新居","Arai","あらい","静岡県","新居町","2014年現在","","","新居町駅","新測地系","34","41","39.000","137","34","8.000","○","△","","","","","TP","◎","","","6.00","6.00","","浸水高","◎","","","6.00","6.00","浸水高","その他","都司・斉藤(晃)1985","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.55-60 2.5 遠州灘沿岸@@p.60 表2.6 遠州灘沿岸における安政東海津波の高さ","","","","都司・斉藤（晃）1985を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","820","南島町","道方","Michikata","みちかた","三重県","南伊勢町","2014年現在","※引用元と同じ位置に登録","2005.10.01南伊勢町","三重県度会郡南伊勢町道方","新測地系","34","17","49.268","136","34","53.501","○","△","","","","","","△","","","2.00","3.00","","浸水高","△","","","","","記載なし","その他","飯田1981からの引用","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.15-17 表1.2 安政東海津波の各地[静岡県以外]の高さ[単位m]","","","","飯田1981を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","858","南島町","礫浦","Sazaraura","さざらうら","三重県","南伊勢町","2014年現在","※引用元と同じ位置に登録","2005.10.01南伊勢町","三重県度会郡南伊勢町礫浦","新測地系","34","18","51.552","136","40","22.771","○","△","","","","","","△","","","4.00","4.00","","浸水高","△","","","","","記載なし","その他","飯田1981からの引用","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.15-17 表1.2 安政東海津波の各地[静岡県以外]の高さ[単位m]","","","","飯田1981を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","862","南島町","神津佐","Konsa","こんさ","三重県","南伊勢町","2014年現在","※引用元と同じ位置に登録","2005.10.01南伊勢町","★羽鳥1978と同じ位置に登録","新測地系","34","20","35.239","136","43","44.080","○","△","","","","","","△","","","5.00","6.00","","浸水高","△","","","","","記載なし","その他","飯田1981、羽鳥1978からの引用","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.15-17 表1.2 安政東海津波の各地[静岡県以外]の高さ[単位m]","","","","飯田1981・羽鳥1978を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","864","南島町","宿浦","Shukuura","しゅくうら","三重県","南伊勢町","2014年現在","※引用元と同じ位置に登録","2005.10.01南伊勢町","三重県度会郡南伊勢町宿浦","新測地系","34","17","59.467","136","41","27.779","○","△","","","","","","△","","","4.00","4.00","","浸水高","△","","","","","記載なし","その他","飯田1981からの引用","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.15-17 表1.2 安政東海津波の各地[静岡県以外]の高さ[単位m]","","","","飯田1981を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","866","阿児町","賢島","Kashikojima","かしこじま","三重県","志摩市","2014年現在","※引用元と同じ位置に登録","2004.10.01志摩市","三重県志摩市阿児町神明（賢島駅）","新測地系","34","18","30.564","136","49","6.913","○","△","","","","","","△","","","4.00","5.00","","浸水高","△","","","","","記載なし","その他","飯田1981からの引用","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.15-17 表1.2 安政東海津波の各地[静岡県以外]の高さ[単位m]","","","","飯田1981を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","870","阿児町","甲賀","Kouka","こうか","三重県","志摩市","2014年現在","※引用元と同じ位置に登録","2004.10.01志摩市","三重県志摩市阿児町甲賀、安政碑","新測地系","34","19","20.000","136","52","40.000","○","△","","","","","","△","","","8.00","10.00","","浸水高","△","","","","","記載なし","その他","飯田1981からの引用","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.15-17 表1.2 安政東海津波の各地[静岡県以外]の高さ[単位m]","","","","飯田1981を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","874","焼津市","焼津","Yaizu","やいづ","静岡県","焼津市","2014年現在","","","","新測地系","34","53","35.679","138","18","56.418","○","△","","","","","TP","◎","","","2.30","2.30","","浸水高","◎","都司・斎藤(晃)[1985］は焼津市街地の高さを採用して，津波の高さをT.P.上2.3mと推定している。","","2.30","2.30","浸水高","その他","都司・斉藤(晃)1985","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.46-54 2.4 駿河湾西岸@@p.54 表2.5 駿河湾西岸における安政東海津波の高さ","","","","都司・斉藤（晃）1985を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","878","鳥羽市","相差","Osatsu","おうさつ","三重県","鳥羽市","2014年現在","※引用元と同じ位置に登録","","三重県鳥羽市相差","新測地系","34","23","22.000","136","54","6.000","○","△","","","","","","△","","","21.00","21.00","","浸水高","△","","","","","記載なし","その他","飯田1981からの引用","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.15-17 表1.2 安政東海津波の各地[静岡県以外]の高さ[単位m]","","","","飯田1981を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","880","鳥羽市","国崎","Kuzaki","くざき","三重県","鳥羽市","2014年現在","※引用元と同じ位置に登録","","三重県鳥羽市国崎","新測地系","34","24","50.000","136","55","30.000","○","△","","","","","","△","","","20.00","20.00","","浸水高","△","","","","","記載なし","その他","飯田1981からの引用","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.15-17 表1.2 安政東海津波の各地[静岡県以外]の高さ[単位m]","","","","飯田1981を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
"0044","1854安政東海地震津波","1854 Ansei Tokai","361","安政東海地震津波被害報告書1986－特に伊豆半島東海岸について－","","882","鳥羽市","浦村","Uramura","うらむら","三重県","鳥羽市","2014年現在","※引用元と同じ位置に登録","","★郵便局に登録","新測地系","34","26","35.700","136","53","21.300","○","△","","","","","","△","","","5.00","6.00","","浸水高","△","","","","","記載なし","その他","飯田1981からの引用","Z","他文献からの引用であるため"Z"と判定（2014/02/22）","都司・松岡","安政東海地震津波被害調査報告書　特に伊豆半島東海岸について","","p.15-17 表1.2 安政東海津波の各地[静岡県以外]の高さ[単位m]","","","","飯田1981を引用したものであり、そちらを参照すべきである。よってここでは信頼度は判定しない。","","","",""
