津波id,津波名,津波名(英語),文献id,文献名,文献名(英語),痕跡id,文献時代_市町村名,文献記載_地名,文献記載_かな,ひらがな・カナ,登録時_都道府県,登録時_市町村名,市町村名確認年月日,地点位置詳細情報,地名変遷等,地名_備考_仮位置,測地系,緯度_度,緯度_分,緯度_秒,経度_度,経度_分,経度_秒,住所地番情報_信頼度,地図等情報_信頼度,測定対象物,証言等,津波堆積物_層厚,津波堆積物_出典,文献記載_測定基準面,文献記載_測定基準_信頼度,地盤変位z,最大波,文献記載_痕跡高_下限,文献記載_痕跡高_上限,文献記載_史料記載値,文献記載_痕跡パターン,文献記載_高さ定義_信頼度,文献記載の痕跡高さ備考,tp_基準面補正方法,tp_痕跡高_下限,tp_痕跡高_上限,tp_痕跡パターン,測定方法,測定方法_その他,痕跡信頼度,判定理由,信頼度判定者,文献,雑誌,参照頁等,引用史料,原資料所在,文献信頼度,文献信頼度―備考,史料集名等,記載内容及び図表,原文備考,検潮所名
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","176","宍喰町","宍喰（愛宕山）","Shishikui","ししくい","徳島県","海陽町","2011年6月","愛宕山","","","新測地系","33","33","57.200","134","18","1.300","◎","◎","","","","","","△","","第2波","3.90","3.90","","浸水高","◎","図6では，安政南海の津波高として八幡（3.6m）・祇園拝殿（3.2m）・古目大師堂（7.9m）・古目御番所（7.7m）・愛宕山（3.9m）・鈴ヶ峯桜の本（5.3m）・日比原（4.5m）が採られている．@@p84「川に面する愛宕山の南側石段2段目で3.9m，北側の地盤は4.4mで浸水しなかった。」","","0.00","0.00","記載なし","","","A","到達地点として”愛宕山”を位置設定とし地盤高の測量成果による痕跡値のため”A”と判定（2012/01/16）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）、ｐ83　図6　宍喰（ししくい）","「震潮記」","","◎","","『新収日本地震史料　第五巻別巻５－２』p1874","「古目御番所床にて一丈六尺五寸（5.00m），同所大師堂前にて一丈八尺（5.4m），那佐大師堂前にて一丈五寸（3.2m），祇園拝殿内庭まで，八幡神社石段二つ目まで，愛宕山南手上がり口石段二つ目まで，同所北上がり口無潮，正田薬師森から一町（約100m）ばかり下手まで，古湊の辺にて一丈五寸（3.2m），湊口の辺にて二丈三尺余（約7.0m），鈴ヶ峯桜ノ本，丁石の辺まで」","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））・「徳島県と和歌山県沿岸における津波災害の比較」（羽鳥（1991））によれば，津波高は5-6mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","180","牟岐町","牟岐（牟岐津神社）","Mugi","むぎ","徳島県","海部郡美波町","2011年6月","牟岐津神社","","","新測地系","33","39","59.700","134","25","7.600","◎","◎","","","","","","△","","","3.60","3.60","","浸水高","◎","p84「八幡神社、牟岐津神社流失、法覚寺ではカンナ屑が床へ上ったという言い伝えがあるそうで」それぞれの地盤高は4.1ｍ、3.6ｍ、4.7ｍであった。これらのことから，川沿いでは5m，河口近くでは6～7mの津波高であったと推定できる。」","","0.00","0.00","記載なし","","","A","到達地点として”牟岐津神社”を位置設定とし地盤高の測量成果による痕跡値のため”A”と判定（2012/01/16）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）　　図7　牟岐","牟岐町史","","○","引用史料は自治体史に採録された伝承である．信頼度は○とする．","『新収日本地震史料　第五巻別巻５－２』p1884","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））・「徳島県と和歌山県沿岸における津波災害の比較」（羽鳥（1991））によれば，津波高は5-6mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","188","海部町","鞆浦","Tomoura","ともうら","徳島県","海部町","2011年6月","","","徳島県海部郡海陽町（鞆浦集落）","新測地系","33","35","30.700","134","21","36.500","○","△","","","","","T.P.","○","","","3.50","3.50","","浸水高","◎","","","3.50","3.50","浸水高","","","C","痕跡地点の位置詳細は不明のため”鞆浦集落”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「鞆浦海嘯記」","","◎","","『新収日本地震史料　第五巻別巻５－２』p1888","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））・「徳島県と和歌山県沿岸における津波災害の比較」（羽鳥（1991））によれば，津波高は3mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","190","土佐清水市","下ノ加江","Shimonokae","しものかえ","高知県","土佐清水市","2011年6月","","","土佐清水市下ノ加江（五味天満宮）","新測地系","32","52","56.000","132","56","18.000","○","△","","","","","T.P.","◎","","","7.20","7.20","","浸水高","◎","","","7.20","7.20","浸水高","","","C","痕跡地点の位置詳細は不明のため”五味天満宮”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「土佐清水市史　下」","","○","","『新収日本地震史料　第五巻別巻５－２』p2343","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））によれば，津波高は5.0mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","196","香我美町","岸本","Kishimoto","きしもと","高知県","香南市","2011年6月","","","香南市夜須町岸本（香我美駅）","新測地系","33","32","21.000","133","44","15.000","○","△","","","","","T.P.","○","","","5.00","5.00","","浸水高","◎","","","5.00","5.00","浸水高","","","C","痕跡地点の位置詳細は不明のため”香我美駅”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「香美郡岸本浦飛鳥大明神の社地なる懲毖のいしぶみ」","","◎","","『日本地震史料　第四巻』p166","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））によれば，津波高は5mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","202","東洋町","甲浦","Kan-noura","かんのうら","高知県","東洋町","2011年6月","","","安芸郡東洋町甲浦（熊野神社）","新測地系","33","32","51.000","134","18","3.000","○","△","","","","","T.P.","○","","","3.60","3.60","","浸水高","◎","","","3.60","3.60","浸水高","","","C","痕跡地点の位置詳細は不明のため”熊野神社”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「隠見雑日記」","","◎","","『新収日本地震史料　第五巻別巻５－２』p2316","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））によれば，津波高は4-5mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","204","由岐町","田井","Tai","たい","徳島県","海部郡美波町","2011年6月","観音（地蔵坊）","","","新測地系","33","46","43.000","134","34","57.000","◎","◎","観音下の道路面","","","","T.P.","○","","","4.30","4.30","","浸水高","◎","図8では，点線で安政津波による推定浸水域を示している．","","4.30","4.30","浸水高","","","A","到達地点として”観音”を位置設定とし地盤高の測量成果による痕跡値のため”A”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）、p86　図8　木岐，田井（由岐町），由岐","１「小坂元日堂記録」・２「石灯籠碑文」","","◎","１・２ともに◎である．","『日本地震史料　第四巻』（１）p370（２）p371","「北白浜あんの下中屋門迄木岐徳井（徳竹）口迄田井は観音様下迄」","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","206","日和佐町","日和佐","Hiwasa","ひわさ","徳島県","海部郡美波町","2011年6月","","","海部郡美波町日和佐浦","新測地系","33","43","55.000","134","32","19.000","○","△","","","","","T.P.","○","","","2.00","3.00","","浸水高","◎","","","2.00","3.00","浸水高","","","C","痕跡地点の位置詳細は不明のため”日和佐浦”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「北村雅勝家文書」","","◎","","『新収日本地震史料　第五巻別巻５－２』p1854","","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","208","由岐町","木岐","Kiki","きき","徳島県","海部郡美波町","2011年6月","","","大師庵","新測地系","33","46","4.000","134","33","51.000","◎","◎","","","","","T.P.","○","","","6.00","7.00","","浸水高","◎","図8では，安政南海の津波高として八幡（3.5m）・真福寺（3.5m～）・延命寺（6.5m）・大師庵（6.7m）・王子神社（4.8m～）が採られている．また，点線で安政津波による推定浸水域を示している．","","6.00","7.00","浸水高","","","C","複数地点を対象とした津波高であることから，代表地点として”大師庵”を位置設定とし”C”と判定（2012/01/17）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）、p86　図8　木岐，田井（由岐町），由岐","「濱名萬喜太郎記録」「小坂元日堂記録」「白浜彦兵衛記録」「石灯篭碑文」","","◎","","『日本地震史料　第四巻』p370-371","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））・「徳島県と和歌山県沿岸における津波災害の比較」（羽鳥（1991））によれば，津波高は6-7mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","212","土佐清水市","土佐清水","Tosashimizu","とさしみず","高知県","土佐清水市","2011年6月","","","土佐清水市（旧村役場）","新測地系","32","46","39.000","132","57","14.000","○","△","","","","","T.P.","◎","","","4.00","4.00","","浸水高","◎","","","4.00","4.00","浸水高","","","C","痕跡地点の位置詳細は不明のため”旧村役場”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「幡南探古録」（「土佐清水市史」所収）","","◎","","『新収日本地震史料　第五巻別巻５－２』p2347","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））によれば，津波高は3.5mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","222","中村市","下田","Shimoda","しもだ","高知県","四万十市","2011年6月","","","四万十市下田（住吉神社）","新測地系","32","56","22.000","132","59","37.000","○","△","","","","","T.P.","◎","","","4.00","5.00","","浸水高","◎","","","4.00","5.00","浸水高","","","C","痕跡地点の位置詳細は不明のため”住吉神社”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「嘉永七寅大変記」","","◎","記載微少．津波高はわからない．","『日本地震史料　第四巻』p381","","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","224","土佐清水市","大浜","Oohama","おおはま","高知県","土佐清水市","2011年6月","","","土佐清水市大浜（万福寺）","新測地系","32","45","10.000","132","58","7.000","○","△","","","","","T.P.","◎","","","5.00","5.00","","浸水高","◎","","","5.00","5.00","浸水高","","","C","痕跡地点の位置詳細は不明のため”万福寺”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「幡南探古録」（「土佐清水市史　下」所収）","","◎","","『新収日本地震史料　第五巻別巻５－２』p2343","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））によれば，津波高は5.0mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","226","土佐清水市","下益野","Shimomashino","しもましの","高知県","土佐清水市","2011年6月","","","土佐清水市下益野（上神母明神）","新測地系","32","47","52.000","132","53","33.000","○","△","","","","","T.P.","◎","","","4.00","5.00","","浸水高","◎","","","4.00","5.00","浸水高","","","C","痕跡地点の位置詳細は不明のため”上神母明神”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「幡南探古録」（「土佐清水市史」所収）","","◎","","『新収日本地震史料　第五巻別巻５－２』p2349","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））によれば，津波高は5.6mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","228","土佐清水市","下川口","Shimokawaguchi","しもかわぐち","高知県","土佐清水市","2011年6月","","","土佐清水市（岩井宅邸内・正善寺跡）","新測地系","32","47","9.249","132","50","20.266","○","△","","","","","T.P.","◎","","","4.00","5.00","","浸水高","◎","","","4.00","5.00","浸水高","","","C","痕跡地点の位置詳細は不明のため”正善寺跡”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「土佐清水市史　下」","","○","","『新収日本地震史料　第五巻別巻５－２』p2349","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））によれば，津波高は5.0mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","230","大方町","入野","Irino","いりの","高知県","黒潮町","2011年6月","","","幡多郡黒潮町入野（加茂神社）","新測地系","33","1","23.000","133","0","52.000","○","△","","","","","T.P.","◎","","","6.00","6.50","","浸水高","◎","","","6.00","6.50","浸水高","","","C","痕跡地点の位置詳細は不明のため”加茂神社”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「大方町史」","","◎","引用史料は原文書をそのまま記しており，信頼度は◎とする．","『新収日本地震史料　第五巻別巻５－２』p2339","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））によれば，津波高は6.5mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","236","大月町","柏島","Kashiwazima","かしわじま","高知県","大月町","2011年6月","","","幡多郡大月町柏島（柏島郵便局）","新測地系","32","46","20.000","132","37","44.000","○","△","","","","","T.P.","◎","","","3.30","3.30","","浸水高","◎","","","3.30","3.30","浸水高","","","C","痕跡地点の位置詳細は不明のため”柏島郵便局”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「大内町史」","","○","","『新収日本地震史料　第五巻別巻５－２』p2349","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））によれば，津波高は4mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","238","城辺町","深浦","Fukaura","ふかうら","愛媛県","愛南町","2011年6月","","","南宇和郡愛南町深浦（深浦郵便局）","新測地系","32","56","46.000","132","35","27.000","○","△","","","","","T.P.","◎","","","3.00","4.00","","浸水高","◎","","","3.00","4.00","浸水高","","","C","痕跡地点の位置詳細は不明のため”深浦郵便局”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「蕨岡文書」（「一本松町史」所収）","","◎","","『新収日本地震史料　第五巻別巻５－２』p1960","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））によれば，津波高は5mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","258","宍喰町","那佐","Nasa","なさ","徳島県","海陽町","2011年6月","","","海部郡海陽町那佐（那佐大師庵）","新測地系","33","34","58.000","134","19","22.000","○","△","","","","","T.P.","○","","","5.50","5.50","","浸水高","◎","","","5.50","5.50","浸水高","","","C","痕跡地点の位置詳細は不明のため”那佐大師庵”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「阿波海嘯誌略」","","○","","『新収日本地震史料　第五巻別巻５－２』p372","","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","264","大方町","鞭","Buchi","ぶち","高知県","黒潮町","2011年6月","","","幡多郡黒潮町鞭（弁財天宮）","新測地系","33","2","16.000","133","2","11.000","○","△","","","","","T.P.","◎","","","8.50","8.50","","浸水高","◎","","","8.50","8.50","浸水高","","","C","痕跡地点の位置詳細は不明のため”弁財天宮”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「大方町史」","","◎","引用史料は原文書をそのまま記しており，信頼度は◎とする．","『新収日本地震史料　第五巻別巻５－２』p2338","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））によれば，津波高は6.4mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","298","牟岐町","牟岐","Mugi","むぎ","徳島県","海部郡美波町","2011年6月","","","薬師堂","新測地系","33","40","26.000","134","25","11.000","◎","◎","","","","","T.P.","○","","","6.00","7.00","","浸水高","◎","p84「津波は薬師堂石段下より二つ目の上まで及んだ（「満徳寺記録」）。この薬師堂は明治後期に杉尾神社へ移築されたが、現在も昔の位置に小字があり、ここで石段2段目を測定すると4.7ｍであった。」）","","6.00","7.00","浸水高","","","C","複数地点を対象とした津波高であることから，代表地点として”薬師堂”を位置設定とし”C”と判定（2012/01/17）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）　　図7　牟岐","「満徳寺記録」","","◎","","『新収日本地震史料　第五巻別巻５－２』p1884","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））・「徳島県と和歌山県沿岸における津波災害の比較」（羽鳥（1991））によれば，津波高は5-6mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","300","由岐町","由岐","Yuki","ゆき","徳島県","海部郡美波町","2011年6月","","","長円寺","新測地系","33","46","22.000","134","35","47.000","◎","◎","","","","","T.P.","○","","","7.00","8.00","二丈三四尺","浸水高","◎","ID7の由岐は各測量成果からの推定値。@@図8では，安政南海の津波高として八幡神社（7.7m）・長円寺（7.2m）・貴井神社（2.8m～）が採られている．また，点線で安政津波による推定浸水域を示している．","","7.00","8.00","浸水高","","","C","複数地点を対象とした津波高であることから，代表地点として”長円寺”を位置設定とし”C”と判定（2012/01/17）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）、p86　図8　木岐，田井（由岐町），由岐","「中財家文書」","","◎","『日本地震史料　第四巻』p376に「中財熊雄所蔵文書」があるが，記載内容は論文で引用されているものとは異なる．よって，史料集名には論文の参考文献を入力している．","『徳島の津波―歴史資料から―』p235","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））・「徳島県と和歌山県沿岸における津波災害の比較」（羽鳥（1991））によれば，津波高は5-6mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","320","城辺町","久良","Hisayoshi","ひさよし","愛媛県","愛南町","2011年6月","","","南宇和郡愛南町久良（久良郵便局）","新測地系","32","56","45.000","132","32","51.000","○","△","","","","","T.P.","◎","","","4.00","5.00","","浸水高","◎","","","4.00","5.00","浸水高","","","C","痕跡地点の位置詳細は不明のため”久良郵便局”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「大控」","","◎","","『新収日本地震史料　第五巻別巻５－２』p1974","","",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","324","鳴門市","撫養","Muya","むや","徳島県","鳴門市","2011年6月","","","鳴門市撫養町（撫養川河口部）","新測地系","34","11","10.800","134","37","0.600","○","△","","","","","T.P.","○","","","1.00","2.00","","浸水高","◎","","","1.00","2.00","浸水高","","","C","痕跡地点の位置詳細は不明のため”撫養川河口部”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「鳴門市史　上」","","○","","『新収日本地震史料　第五巻別巻５－２』p1806","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））・「徳島県と和歌山県沿岸における津波災害の比較」（羽鳥（1991））によれば，津波高は4mとある．",""
"0045","1854安政南海地震津波","1854 Ansei Nankai","497","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","Reexamination of The Heights of The1605, 1707 and 1854 Nankai Tsunamis along The Coast of Shikoku Island","334","土佐市","宇佐","Usa","うさ","高知県","土佐市","2011年6月","","","土佐市宇佐（宇佐坂・安政の碑）","新測地系","33","27","21.000","133","26","15.000","○","△","","","","","T.P.","○","","","5.80","8.90","","浸水高","◎","","","5.80","8.90","浸水高","","","C","痕跡地点の位置詳細は不明のため”安政の碑”を位置設定とし”C”と判定（2011/11/25）","都司・松岡","四国における歴史津波（1605慶長・1707宝永・1854安政）の津波高の再検討","","p78　表1．四国沿岸での歴史津波の津波高（1946の項はM.S.L.，他はT.P.基準，単位：m）（　）内は羽鳥4）5）6）７）","「真覚院日記（地震日記）」","","◎","","『新収日本地震史料　第五巻別巻５－２』p2249","","ID45-1（羽鳥（1978））・ID45-22（羽鳥（1981））・ID45-24（羽鳥（1988））によれば，津波高は7-8mとある．",""
